image_id,predicted_label,crack_probability,width,height,component_count,crack_area_px,crack_area_pct,crack_length_px,mean_width_px,max_width_px,scale_mm_per_px,crack_length_mm,mean_width_mm,max_width_mm,severity_score,severity_label,severity_basis,segmentation_source,measurement_method,overlay_path,heatmap_path,mask_path,polygons_json
img_0015515,cracked,0.9729369338845733,256,256,2,2014,0.030731201171875,222.0,7.708423137664795,12.649110794067383,,,,,0.5697941433687115,medium,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0015515.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0015515.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0015515.png,"[{""component_id"": 2, ""area_px"": 1793, ""bbox"": [80, 21, 256, 142], ""polygon"": [[255, 142], [234, 130], [218, 128], [208, 122], [194, 112], [189, 106], [175, 104], [168, 92], [157, 84], [150, 76], [136, 68], [136, 63], [130, 58], [99, 42], [95, 36], [87, 32], [82, 34], [80, 32], [82, 29], [80, 26], [80, 22], [85, 20], [94, 26], [110, 40], [134, 50], [140, 58], [166, 74], [174, 81], [172, 84], [168, 80], [166, 81], [168, 85], [177, 90], [182, 98], [192, 100], [201, 110], [218, 120], [228, 120], [255, 132]]}, {""component_id"": 1, ""area_px"": 221, ""bbox"": [53, 0, 83, 17], ""polygon"": [[64, 0], [72, 6], [79, 8], [82, 11], [82, 14], [79, 16], [75, 14], [67, 12], [52, 0]]}]"
img_0016177,cracked,0.9729221505913008,256,256,0,0,0.0,0.0,0.0,0.0,,,,,0.19458443011826018,low,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0016177.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0016177.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0016177.png,[]
img_0040970,cracked,0.9729173111333916,256,256,4,1723,0.0262908935546875,224.0,6.83404016494751,14.142135620117188,,,,,0.5466364051384622,medium,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0040970.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0040970.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0040970.png,"[{""component_id"": 3, ""area_px"": 715, ""bbox"": [0, 36, 54, 111], ""polygon"": [[0, 96], [2, 86], [12, 74], [16, 70], [24, 70], [32, 59], [30, 56], [25, 56], [24, 53], [37, 38], [44, 42], [52, 36], [54, 39], [52, 44], [40, 56], [38, 64], [27, 74], [19, 76], [8, 89], [4, 105], [0, 110]]}, {""component_id"": 2, ""area_px"": 412, ""bbox"": [49, 0, 84, 35], ""polygon"": [[84, 0], [74, 7], [80, 12], [80, 21], [73, 26], [72, 24], [74, 17], [67, 14], [60, 19], [51, 34], [48, 28], [54, 19], [54, 13], [58, 10], [63, 10], [69, 0], [74, 0]]}, {""component_id"": 4, ""area_px"": 401, ""bbox"": [74, 120, 104, 145], ""polygon"": [[85, 144], [80, 143], [80, 137], [74, 132], [78, 129], [78, 126], [74, 123], [76, 120], [81, 120], [88, 128], [94, 124], [104, 130], [94, 140], [88, 142], [85, 144]]}, {""component_id"": 1, ""area_px"": 195, ""bbox"": [31, 0, 49, 34], ""polygon"": [[48, 0], [46, 14], [36, 25], [38, 31], [35, 34], [30, 28], [42, 11], [42, 0]]}]"
img_0038982,cracked,0.972917267537935,256,256,4,1785,0.0272369384765625,281.0,5.661818981170654,12.649110794067383,,,,,0.6039110241049177,medium,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0038982.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0038982.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0038982.png,"[{""component_id"": 3, ""area_px"": 817, ""bbox"": [88, 107, 120, 216], ""polygon"": [[114, 216], [110, 214], [110, 208], [104, 204], [106, 202], [112, 201], [112, 195], [106, 187], [108, 180], [108, 167], [106, 165], [108, 157], [102, 150], [106, 147], [106, 136], [104, 134], [102, 134], [98, 130], [94, 130], [94, 125], [88, 121], [88, 118], [91, 116], [98, 124], [102, 120], [102, 114], [100, 109], [103, 106], [106, 111], [106, 118], [112, 125], [108, 130], [112, 134], [112, 148], [114, 155], [112, 172], [115, 176], [120, 176], [114, 179], [112, 186], [118, 193], [116, 210], [114, 216]]}, {""component_id"": 2, ""area_px"": 632, ""bbox"": [72, 20, 111, 107], ""polygon"": [[106, 106], [104, 98], [96, 90], [98, 86], [100, 88], [102, 86], [98, 77], [100, 69], [98, 63], [98, 52], [86, 46], [80, 38], [72, 23], [74, 20], [76, 21], [78, 28], [87, 32], [90, 35], [90, 40], [94, 44], [97, 44], [105, 34], [108, 35], [100, 44], [104, 50], [102, 61], [106, 67], [104, 89], [110, 97], [110, 102], [106, 106]]}, {""component_id"": 1, ""area_px"": 207, ""bbox"": [117, 0, 153, 25], ""polygon"": [[152, 0], [150, 4], [138, 6], [118, 24], [116, 21], [128, 11], [126, 8], [128, 6], [131, 8], [134, 4], [140, 0]]}, {""component_id"": 4, ""area_px"": 129, ""bbox"": [154, 128, 170, 140], ""polygon"": [[164, 140], [157, 138], [154, 131], [165, 128], [170, 133], [164, 140]]}]"
img_0040205,cracked,0.9729169986373646,256,256,4,1912,0.0291748046875,313.0,5.67419958114624,8.9442720413208,,,,,0.6439781344279938,medium,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0040205.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0040205.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0040205.png,"[{""component_id"": 1, ""area_px"": 1553, ""bbox"": [0, 23, 36, 256], ""polygon"": [[28, 255], [28, 244], [20, 242], [24, 238], [22, 219], [19, 218], [14, 221], [13, 232], [8, 226], [10, 219], [18, 212], [14, 194], [16, 180], [10, 170], [14, 165], [14, 155], [10, 140], [16, 130], [14, 124], [22, 117], [22, 99], [18, 79], [8, 68], [12, 63], [0, 32]]}, {""component_id"": 2, ""area_px"": 132, ""bbox"": [33, 57, 46, 79], ""polygon"": [[38, 78], [32, 73], [40, 65], [40, 58], [43, 56], [46, 72], [43, 74], [41, 74], [38, 78]]}, {""component_id"": 3, ""area_px"": 119, ""bbox"": [187, 82, 200, 95], ""polygon"": [[197, 94], [191, 94], [188, 92], [190, 90], [186, 86], [188, 84], [192, 84], [196, 82], [198, 84], [200, 92], [197, 94]]}, {""component_id"": 4, ""area_px"": 108, ""bbox"": [79, 211, 93, 225], ""polygon"": [[81, 224], [78, 222], [80, 214], [83, 212], [86, 214], [90, 210], [92, 219], [91, 220], [86, 218], [81, 224]]}]"
img_0000109,cracked,0.9729150813442988,256,256,7,1068,0.01629638671875,180.0,5.072028160095215,8.0,,,,,0.4503126915618285,medium,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0000109.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0000109.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0000109.png,"[{""component_id"": 2, ""area_px"": 268, ""bbox"": [130, 76, 152, 117], ""polygon"": [[147, 116], [144, 115], [144, 103], [140, 95], [144, 86], [131, 80], [130, 78], [132, 76], [144, 80], [152, 81], [146, 90], [150, 108], [147, 116]]}, {""component_id"": 4, ""area_px"": 183, ""bbox"": [226, 98, 255, 127], ""polygon"": [[252, 126], [238, 108], [226, 101], [228, 98], [236, 98], [244, 107], [244, 110], [254, 123], [252, 126]]}, {""component_id"": 5, ""area_px"": 152, ""bbox"": [76, 102, 87, 127], ""polygon"": [[85, 126], [76, 120], [77, 102], [82, 106], [84, 113], [82, 117], [86, 118], [85, 126]]}, {""component_id"": 3, ""area_px"": 125, ""bbox"": [92, 79, 115, 90], ""polygon"": [[113, 90], [108, 88], [102, 88], [92, 83], [95, 78], [107, 84], [110, 82], [114, 87], [113, 90]]}, {""component_id"": 6, ""area_px"": 121, ""bbox"": [84, 209, 96, 227], ""polygon"": [[91, 226], [84, 225], [84, 211], [86, 208], [96, 215], [88, 218], [92, 225], [91, 226]]}, {""component_id"": 7, ""area_px"": 111, ""bbox"": [17, 241, 35, 256], ""polygon"": [[26, 255], [16, 243], [19, 240], [26, 244], [30, 248], [28, 251], [34, 255]]}, {""component_id"": 1, ""area_px"": 108, ""bbox"": [245, 49, 252, 71], ""polygon"": [[250, 70], [244, 63], [248, 48], [252, 51], [250, 70]]}]"
img_0014702,cracked,0.972912705639638,256,256,3,934,0.014251708984375,166.0,5.17744779586792,8.0,,,,,0.4260504874983703,medium,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0014702.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0014702.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0014702.png,"[{""component_id"": 1, ""area_px"": 594, ""bbox"": [83, 156, 179, 187], ""polygon"": [[92, 186], [85, 186], [82, 182], [85, 180], [97, 180], [110, 170], [120, 166], [127, 160], [139, 156], [158, 159], [155, 164], [148, 162], [127, 164], [120, 172], [114, 172], [104, 182], [92, 186]]}, {""component_id"": 2, ""area_px"": 233, ""bbox"": [6, 169, 47, 185], ""polygon"": [[22, 184], [18, 183], [20, 181], [19, 178], [10, 182], [6, 178], [13, 174], [31, 174], [41, 168], [46, 170], [45, 174], [30, 178], [22, 184]]}, {""component_id"": 3, ""area_px"": 107, ""bbox"": [50, 171, 71, 179], ""polygon"": [[66, 178], [54, 178], [50, 172], [59, 170], [68, 174], [70, 176], [66, 178]]}]"
img_0000919,cracked,0.9729113028530348,256,256,8,3871,0.0590667724609375,533.0,6.75316858291626,14.0,,,,,0.8768328556633804,high,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0000919.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0000919.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0000919.png,"[{""component_id"": 4, ""area_px"": 2122, ""bbox"": [0, 42, 138, 190], ""polygon"": [[0, 166], [4, 168], [16, 151], [8, 144], [12, 134], [16, 138], [14, 141], [15, 144], [19, 146], [26, 140], [24, 131], [26, 126], [32, 130], [30, 136], [33, 144], [44, 146], [47, 142], [51, 142], [56, 137], [54, 132], [61, 124], [70, 118], [73, 118], [77, 114], [82, 114], [86, 111], [84, 107], [96, 98], [106, 67], [120, 67], [122, 64], [118, 60], [112, 60], [126, 47], [124, 44], [127, 42], [134, 47], [138, 53], [132, 56], [134, 59], [128, 62], [128, 70], [124, 72], [120, 70], [110, 77], [108, 93], [104, 96], [102, 106], [90, 114], [90, 123], [88, 126], [83, 120], [77, 124], [74, 122], [72, 128], [60, 132], [62, 138], [69, 134], [74, 136], [76, 142], [73, 144], [67, 140], [66, 142], [68, 145], [65, 148], [60, 146], [56, 152], [49, 150], [45, 154], [35, 152], [33, 154], [26, 154], [19, 162], [14, 163], [10, 172], [2, 183], [6, 188], [3, 190], [0, 188]]}, {""component_id"": 1, ""area_px"": 681, ""bbox"": [125, 0, 181, 44], ""polygon"": [[180, 0], [178, 8], [166, 21], [174, 31], [173, 36], [170, 36], [164, 28], [162, 30], [158, 28], [155, 32], [139, 36], [138, 38], [140, 41], [136, 44], [124, 34], [124, 29], [132, 24], [134, 28], [130, 32], [132, 36], [135, 32], [139, 32], [141, 26], [144, 28], [150, 23], [150, 18], [154, 16], [161, 16], [174, 0]]}, {""component_id"": 8, ""area_px"": 251, ""bbox"": [0, 193, 22, 217], ""polygon"": [[0, 192], [8, 194], [12, 199], [22, 215], [18, 216], [11, 210], [0, 208]]}, {""component_id"": 5, ""area_px"": 212, ""bbox"": [95, 44, 110, 69], ""polygon"": [[99, 68], [94, 64], [100, 54], [94, 50], [94, 46], [96, 44], [101, 50], [107, 44], [110, 49], [108, 57], [99, 68]]}, {""component_id"": 6, ""area_px"": 166, ""bbox"": [243, 44, 254, 74], ""polygon"": [[252, 74], [248, 69], [248, 65], [242, 63], [244, 48], [247, 44], [250, 47], [250, 55], [248, 59], [254, 68], [252, 74]]}, {""component_id"": 3, ""area_px"": 148, ""bbox"": [72, 36, 90, 51], ""polygon"": [[88, 50], [77, 46], [72, 41], [72, 38], [79, 36], [82, 39], [83, 44], [88, 40], [88, 50]]}, {""component_id"": 2, ""area_px"": 147, ""bbox"": [220, 21, 239, 43], ""polygon"": [[236, 42], [220, 26], [223, 20], [236, 33], [238, 40], [236, 42]]}, {""component_id"": 7, ""area_px"": 144, ""bbox"": [159, 61, 180, 77], ""polygon"": [[168, 76], [160, 74], [158, 72], [169, 60], [177, 62], [180, 64], [178, 66], [168, 67], [168, 70], [172, 73], [168, 76]]}]"
img_0038116,cracked,0.972910990357008,256,256,11,2323,0.0354461669921875,344.0,5.882146835327148,10.198039054870605,,,,,0.7075085540691229,high,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0038116.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0038116.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0038116.png,"[{""component_id"": 5, ""area_px"": 566, ""bbox"": [40, 106, 75, 152], ""polygon"": [[68, 152], [58, 141], [62, 137], [56, 134], [54, 131], [54, 127], [60, 122], [57, 120], [48, 122], [40, 116], [42, 112], [49, 114], [52, 112], [50, 108], [52, 106], [58, 111], [59, 114], [63, 112], [68, 117], [70, 124], [65, 126], [64, 129], [66, 132], [72, 130], [74, 134], [70, 139], [72, 145], [74, 148], [68, 152]]}, {""component_id"": 1, ""area_px"": 291, ""bbox"": [95, 7, 124, 32], ""polygon"": [[105, 32], [97, 32], [94, 29], [98, 25], [96, 23], [102, 14], [112, 12], [114, 8], [120, 6], [124, 10], [120, 15], [114, 18], [110, 16], [102, 24], [104, 26], [109, 26], [112, 28], [111, 30], [107, 30], [105, 32]]}, {""component_id"": 11, ""area_px"": 219, ""bbox"": [13, 220, 23, 256], ""polygon"": [[12, 255], [16, 237], [14, 232], [20, 220], [22, 222], [20, 225], [22, 230], [20, 242], [22, 246], [18, 251], [22, 255]]}, {""component_id"": 3, ""area_px"": 192, ""bbox"": [33, 27, 54, 56], ""polygon"": [[51, 56], [43, 48], [40, 48], [32, 39], [34, 33], [38, 26], [40, 28], [40, 39], [54, 51], [51, 56]]}, {""component_id"": 4, ""area_px"": 192, ""bbox"": [54, 60, 73, 81], ""polygon"": [[62, 80], [56, 77], [58, 73], [54, 68], [60, 66], [64, 60], [70, 60], [72, 64], [64, 75], [62, 80]]}, {""component_id"": 10, ""area_px"": 177, ""bbox"": [202, 204, 227, 223], ""polygon"": [[205, 222], [202, 221], [206, 214], [217, 204], [220, 207], [214, 211], [219, 216], [225, 214], [226, 218], [222, 220], [210, 218], [205, 222]]}, {""component_id"": 7, ""area_px"": 168, ""bbox"": [1, 154, 27, 168], ""polygon"": [[12, 168], [0, 160], [8, 156], [15, 162], [21, 154], [26, 157], [18, 166], [12, 168]]}, {""component_id"": 9, ""area_px"": 145, ""bbox"": [117, 173, 135, 192], ""polygon"": [[127, 192], [118, 184], [116, 176], [118, 172], [122, 175], [122, 177], [128, 184], [134, 187], [127, 192]]}, {""component_id"": 6, ""area_px"": 135, ""bbox"": [0, 111, 17, 129], ""polygon"": [[0, 114], [4, 112], [9, 114], [13, 110], [16, 114], [15, 116], [10, 116], [4, 122], [4, 127], [0, 128]]}, {""component_id"": 2, ""area_px"": 120, ""bbox"": [20, 11, 38, 23], ""polygon"": [[30, 22], [22, 22], [20, 19], [22, 10], [25, 10], [29, 16], [38, 18], [30, 22]]}, {""component_id"": 8, ""area_px"": 118, ""bbox"": [53, 162, 67, 179], ""polygon"": [[58, 178], [52, 173], [56, 170], [54, 168], [62, 162], [64, 164], [60, 168], [66, 172], [58, 178]]}]"
img_0038609,cracked,0.9729098508584914,256,256,4,3286,0.050140380859375,383.0,8.449384689331055,17.20465087890625,,,,,0.8257101541723494,high,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0038609.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0038609.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0038609.png,"[{""component_id"": 1, ""area_px"": 1682, ""bbox"": [120, 3, 151, 135], ""polygon"": [[133, 134], [129, 130], [126, 132], [122, 128], [126, 124], [124, 116], [126, 104], [128, 101], [124, 94], [128, 87], [120, 82], [124, 78], [124, 67], [128, 55], [124, 50], [128, 42], [122, 37], [126, 34], [128, 26], [130, 22], [130, 13], [122, 7], [124, 2], [130, 6], [136, 4], [140, 8], [148, 6], [150, 8], [146, 12], [138, 13], [142, 17], [140, 22], [144, 25], [144, 27], [148, 32], [140, 34], [134, 28], [130, 38], [132, 42], [140, 42], [142, 47], [138, 52], [140, 60], [138, 63], [138, 70], [140, 76], [136, 78], [136, 85], [134, 97], [142, 104], [140, 109], [142, 115], [133, 134]]}, {""component_id"": 3, ""area_px"": 1141, ""bbox"": [107, 134, 140, 222], ""polygon"": [[120, 222], [114, 209], [116, 206], [110, 204], [106, 197], [109, 194], [113, 198], [118, 195], [112, 190], [116, 182], [119, 184], [120, 183], [120, 179], [122, 176], [114, 172], [120, 170], [126, 163], [122, 156], [122, 138], [126, 134], [132, 137], [134, 149], [130, 154], [134, 158], [134, 161], [128, 164], [134, 169], [132, 173], [134, 182], [128, 190], [134, 194], [136, 190], [140, 195], [134, 199], [134, 208], [130, 206], [126, 212], [122, 213], [120, 222]]}, {""component_id"": 2, ""area_px"": 237, ""bbox"": [66, 45, 96, 58], ""polygon"": [[92, 58], [87, 54], [83, 54], [80, 58], [74, 56], [71, 52], [66, 52], [66, 48], [68, 46], [76, 44], [80, 52], [82, 46], [86, 44], [90, 50], [96, 51], [92, 58]]}, {""component_id"": 4, ""area_px"": 226, ""bbox"": [194, 229, 219, 247], ""polygon"": [[213, 246], [205, 244], [196, 244], [194, 241], [199, 236], [201, 238], [204, 238], [208, 232], [214, 228], [218, 239], [213, 246]]}]"
img_0040163,cracked,0.9729090061738068,256,256,7,3157,0.0481719970703125,428.0,6.33418083190918,12.806248664855957,,,,,0.8155492847552692,high,pixel_estimate,heuristic_clahe_frangi_morphology,mask_skeleton_distance_transform,C:\Users\shrav\Downloads\code_codex\data\results\localization\overlays\img_0040163.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\heatmaps\img_0040163.jpg,C:\Users\shrav\Downloads\code_codex\data\results\localization\masks\img_0040163.png,"[{""component_id"": 3, ""area_px"": 1751, ""bbox"": [30, 47, 105, 256], ""polygon"": [[88, 255], [90, 244], [86, 239], [92, 235], [94, 229], [88, 218], [90, 209], [84, 203], [84, 192], [92, 184], [90, 181], [94, 177], [90, 172], [92, 170], [94, 172], [96, 170], [98, 161], [94, 153], [83, 142], [79, 138], [74, 140], [61, 126], [57, 126], [51, 120], [33, 110], [30, 106], [32, 102], [32, 96], [34, 93], [34, 85], [40, 78], [42, 71], [44, 62], [38, 54], [47, 46], [56, 50], [60, 56], [56, 62], [48, 62], [46, 75], [38, 93], [40, 107], [50, 112], [62, 122], [65, 122], [83, 132], [98, 150], [104, 162], [100, 182], [95, 190], [90, 191], [90, 200], [96, 209], [94, 216], [96, 224], [104, 233], [104, 236], [96, 242], [96, 255]]}, {""component_id"": 4, ""area_px"": 383, ""bbox"": [231, 82, 249, 126], ""polygon"": [[242, 126], [234, 120], [236, 107], [234, 103], [238, 99], [230, 92], [233, 90], [239, 90], [240, 84], [245, 82], [248, 84], [246, 89], [248, 92], [238, 99], [246, 105], [246, 108], [242, 111], [248, 116], [242, 126]]}, {""component_id"": 7, ""area_px"": 318, ""bbox"": [151, 241, 187, 256], ""polygon"": [[156, 255], [150, 247], [155, 242], [169, 250], [170, 244], [178, 244], [181, 240], [184, 243], [182, 245], [174, 250], [181, 252], [185, 250], [186, 253], [184, 255]]}, {""component_id"": 5, ""area_px"": 205, ""bbox"": [200, 108, 230, 120], ""polygon"": [[222, 120], [217, 114], [204, 118], [201, 118], [200, 115], [203, 112], [207, 112], [211, 108], [217, 110], [225, 108], [230, 114], [222, 120]]}, {""component_id"": 2, ""area_px"": 197, ""bbox"": [122, 37, 149, 51], ""polygon"": [[146, 50], [139, 44], [132, 46], [127, 50], [122, 44], [125, 40], [128, 42], [134, 36], [141, 38], [148, 45], [146, 50]]}, {""component_id"": 6, ""area_px"": 184, ""bbox"": [197, 193, 215, 213], ""polygon"": [[201, 212], [196, 210], [196, 207], [198, 206], [201, 208], [204, 204], [200, 199], [202, 194], [206, 192], [209, 196], [212, 194], [214, 197], [210, 209], [201, 212]]}, {""component_id"": 1, ""area_px"": 119, ""bbox"": [63, 0, 77, 16], ""polygon"": [[74, 0], [72, 8], [76, 13], [75, 16], [69, 12], [67, 14], [62, 9], [66, 5], [68, 0]]}]"
